Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
33034887,04/01/2016 10:31:29 AM,04/01/2016 11:31:34 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,42-64 SAULL STREET,SAULL STREET,AVERY AVENUE,BLOSSOM AVENUE,,,ADDRESS,FLUSHING,,Precinct,Closed,04/01/2016 06:31:29 PM,The Police Department issued a summons in response to the complaint.,04/01/2016 11:31:34 AM,07 QUEENS,QUEENS,1031507,213585,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.752791735664495,-73.8294347247009,"(40.752791735664495, -73.8294347247009)"
33039310,04/01/2016 10:32:00 AM,04/22/2016 12:00:00 PM,DSNY,Lot Cleaning,Vacant Lot,8 Request to Clean Vacant Lot,Lot,10469,ADEE AVENUE,ADEE AVENUE,HONE AVENUE,PAULDING AVENUE,,,BLOCKFACE,BRONX,,N/A,Closed,,,04/22/2016 12:00:00 PM,12 BRONX,BRONX,1023503,256107,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86954178670736,-73.85807494509291,"(40.86954178670736, -73.85807494509291)"
33038911,04/01/2016 10:32:00 AM,04/01/2016 12:00:00 PM,DSNY,Queens West 06,Sanitation Condition,12 Dead Animals,Sidewalk,11375,80 CONTINENTAL AVENUE,CONTINENTAL AVENUE,EXETER STREET,BOW STREET,,,ADDRESS,Forest Hills,,N/A,Closed,,,04/01/2016 12:00:00 PM,06 QUEENS,QUEENS,1026707,200497,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.716892807228774,-73.84684198047148,"(40.716892807228774, -73.84684198047148)"
33034495,04/01/2016 10:32:00 AM,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11230,1451 EAST 7 STREET,EAST 7 STREET,AVENUE M,RODER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,05/01/2016 10:32:00 AM,"The Department of Parks and Recreation usually requires 30 days to inspect the issue and may take up to 60 days to resolve it, if warranted. Please note your Service Request number for future reference.",,12 BROOKLYN,BROOKLYN,993290,163570,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61563367830467,-73.96743887813862,"(40.61563367830467, -73.96743887813862)"
33044362,04/01/2016 10:32:03 AM,05/03/2016 01:04:40 AM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10025,316 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/03/2016 01:04:40 AM,07 MANHATTAN,MANHATTAN,991251,228618,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.794176891697276,-73.97471551123064,"(40.794176891697276, -73.97471551123064)"
33047278,04/01/2016 10:32:03 AM,05/03/2016 01:04:41 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10025,316 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/03/2016 01:04:41 AM,07 MANHATTAN,MANHATTAN,991251,228618,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.794176891697276,-73.97471551123064,"(40.794176891697276, -73.97471551123064)"
33044460,04/01/2016 10:32:03 AM,05/03/2016 01:04:40 AM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10025,316 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/03/2016 01:04:40 AM,07 MANHATTAN,MANHATTAN,991251,228618,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.794176891697276,-73.97471551123064,"(40.794176891697276, -73.97471551123064)"
33042836,04/01/2016 10:32:03 AM,05/03/2016 01:04:40 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10025,316 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/03/2016 01:04:40 AM,07 MANHATTAN,MANHATTAN,991251,228618,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.794176891697276,-73.97471551123064,"(40.794176891697276, -73.97471551123064)"
33046426,04/01/2016 10:32:04 AM,05/03/2016 09:21:13 AM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10025,316 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/03/2016 09:21:13 AM,07 MANHATTAN,MANHATTAN,991251,228618,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.794176891697276,-73.97471551123064,"(40.794176891697276, -73.97471551123064)"
33044223,04/01/2016 10:32:04 AM,05/03/2016 09:21:15 AM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10025,316 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/03/2016 09:21:15 AM,07 MANHATTAN,MANHATTAN,991251,228618,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.794176891697276,-73.97471551123064,"(40.794176891697276, -73.97471551123064)"
33040687,04/01/2016 10:32:04 AM,05/03/2016 09:21:14 AM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10025,316 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/03/2016 09:21:14 AM,07 MANHATTAN,MANHATTAN,991251,228618,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.794176891697276,-73.97471551123064,"(40.794176891697276, -73.97471551123064)"
33044635,04/01/2016 10:32:04 AM,05/03/2016 09:21:13 AM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10025,316 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/03/2016 09:21:13 AM,07 MANHATTAN,MANHATTAN,991251,228618,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.794176891697276,-73.97471551123064,"(40.794176891697276, -73.97471551123064)"
33041068,04/01/2016 10:32:04 AM,05/03/2016 09:21:13 AM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10025,316 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/03/2016 09:21:13 AM,07 MANHATTAN,MANHATTAN,991251,228618,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.794176891697276,-73.97471551123064,"(40.794176891697276, -73.97471551123064)"
33044226,04/01/2016 10:32:04 AM,05/03/2016 09:21:15 AM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10025,316 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/03/2016 09:21:15 AM,07 MANHATTAN,MANHATTAN,991251,228618,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.794176891697276,-73.97471551123064,"(40.794176891697276, -73.97471551123064)"
33044203,04/01/2016 10:32:04 AM,05/03/2016 09:21:13 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10025,316 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/03/2016 09:21:13 AM,07 MANHATTAN,MANHATTAN,991251,228618,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.794176891697276,-73.97471551123064,"(40.794176891697276, -73.97471551123064)"
33047298,04/01/2016 10:32:04 AM,05/03/2016 09:21:13 AM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10025,316 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/03/2016 09:21:13 AM,07 MANHATTAN,MANHATTAN,991251,228618,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.794176891697276,-73.97471551123064,"(40.794176891697276, -73.97471551123064)"
33045081,04/01/2016 10:32:04 AM,05/03/2016 09:21:15 AM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10025,316 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/03/2016 09:21:15 AM,07 MANHATTAN,MANHATTAN,991251,228618,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.794176891697276,-73.97471551123064,"(40.794176891697276, -73.97471551123064)"
33045559,04/01/2016 10:32:04 AM,05/03/2016 09:21:12 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10025,316 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/03/2016 09:21:12 AM,07 MANHATTAN,MANHATTAN,991251,228618,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.794176891697276,-73.97471551123064,"(40.794176891697276, -73.97471551123064)"
33039638,04/01/2016 10:32:04 AM,04/04/2016 07:05:02 AM,DOF,Department of Finance,DOF Literature Request,Exemption Status Change Application,,,,,,,,,,,,N/A,Closed,04/11/2016 06:56:46 AM,"The literature has been mailed. If it has not been received, please request it again from 311.",04/04/2016 06:56:46 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
33038471,04/01/2016 10:32:10 AM,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11220,517 63 STREET,63 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Open,05/01/2016 10:32:10 AM,The graffiti on this property has been scheduled to be removed by the City.,04/01/2016 10:32:10 AM,07 BROOKLYN,BROOKLYN,979436,171512,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63743610340445,-74.01734518268228,"(40.63743610340445, -74.01734518268228)"
33038594,04/01/2016 10:32:49 AM,04/01/2016 11:22:38 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,10310,145 EGBERT AVENUE,EGBERT AVENUE,GREENLEAF AVENUE,DUBOIS AVENUE,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,04/01/2016 06:32:49 PM,The Police Department responded to the complaint and took action to fix the condition.,04/01/2016 11:22:38 AM,01 STATEN ISLAND,STATEN ISLAND,948827,166922,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62476801289901,-74.12760739534262,"(40.62476801289901, -74.12760739534262)"
33034326,04/01/2016 10:32:54 AM,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11215,285 9 STREET,9 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Open,05/01/2016 10:32:54 AM,The graffiti on this property has been scheduled to be removed by the City.,04/01/2016 10:32:54 AM,06 BROOKLYN,BROOKLYN,987802,183237,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.66961926514963,-73.9871957173593,"(40.66961926514963, -73.9871957173593)"
33037318,04/01/2016 10:32:57 AM,04/28/2016 06:05:40 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,11223,,,,,EAST    9 STREET,AVENUE S,INTERSECTION,BROOKLYN,,N/A,Closed,04/22/2016 10:32:57 AM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",04/28/2016 06:05:40 AM,15 BROOKLYN,BROOKLYN,994529,158913,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60284981907443,-73.96298322031213,"(40.60284981907443, -73.96298322031213)"
33037244,04/01/2016 10:33:00 AM,04/02/2016 12:00:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10017,,,3 AVE,E 49 ST,3 AVENUE,EAST 49 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,04/02/2016 12:00:00 PM,Unspecified MANHATTAN,MANHATTAN,992224,214415,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.755192560508654,-73.97121832341485,"(40.755192560508654, -73.97121832341485)"
33036842,04/01/2016 10:33:14 AM,04/01/2016 03:36:32 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10035,EAST 120 STREET,EAST 120 STREET,PARK AVENUE,LEXINGTON AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,04/01/2016 06:33:14 PM,The Police Department responded to the complaint and determined that police action was not necessary.,04/01/2016 03:36:32 PM,11 MANHATTAN,MANHATTAN,1000725,231291,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.801500963296206,-73.94049309921766,"(40.801500963296206, -73.94049309921766)"
33040126,04/01/2016 10:34:00 AM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11221,546 GATES AVENUE,GATES AVENUE,TOMPKINS AVENUE,THROOP AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,05/19/2016 08:40:34 AM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,04/04/2016 08:41:33 AM,03 BROOKLYN,BROOKLYN,999884,189578,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Other,,,,,,,,40.68701078037672,-73.94362770865999,"(40.68701078037672, -73.94362770865999)"
33037626,04/01/2016 10:34:09 AM,04/04/2016 07:05:03 AM,DOF,Department of Finance,DOF Literature Request,SCRIE Renewal Application - Rent-Stabilized Apartments,,,,,,,,,,,,N/A,Closed,04/11/2016 06:56:46 AM,"The literature has been mailed. If it has not been received, please request it again from 311.",04/04/2016 06:56:46 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
33034335,04/01/2016 10:35:00 AM,04/02/2016 12:00:00 PM,DSNY,Manhattan 07,Sweeping/Missed,3A Sweeping/Missed,Sidewalk,10025,210 WEST 107 STREET,WEST 107 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,,04/02/2016 12:00:00 PM,07 MANHATTAN,MANHATTAN,993727,231227,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.80133557780104,-73.96576962254726,"(40.80133557780104, -73.96576962254726)"
33034663,04/01/2016 10:35:00 AM,04/04/2016 12:00:00 PM,DSNY,BCC - Staten Island,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10312,303 KINGDOM AVENUE,KINGDOM AVENUE,JANSEN STREET,HYLAN BOULEVARD,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,,04/04/2016 12:00:00 PM,03 STATEN ISLAND,STATEN ISLAND,932825,130747,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.52539653300602,-74.18497747920942,"(40.52539653300602, -74.18497747920942)"
33037984,04/01/2016 10:35:00 AM,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10011,71 WEST   12 STREET,WEST   12 STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,,,02 MANHATTAN,MANHATTAN,985172,207263,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73556565981723,-73.996673076405,"(40.73556565981723, -73.996673076405)"
33036647,04/01/2016 10:35:25 AM,04/01/2016 10:35:25 AM,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,,11214,191 BAY   32 STREET,BAY   32 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Open,,,04/01/2016 12:00:00 AM,11 BROOKLYN,BROOKLYN,985260,156835,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59715203385905,-73.99636309407053,"(40.59715203385905, -73.99636309407053)"
33041519,04/01/2016 10:35:29 AM,04/04/2016 04:22:48 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10459,1362 PROSPECT AVENUE,PROSPECT AVENUE,,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,04/04/2016 04:22:48 PM,03 BRONX,BRONX,1012726,241874,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83051778685323,-73.89710119836427,"(40.83051778685323, -73.89710119836427)"
33047235,04/01/2016 10:35:29 AM,04/04/2016 04:22:48 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10459,1362 PROSPECT AVENUE,PROSPECT AVENUE,,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,04/04/2016 04:22:48 PM,03 BRONX,BRONX,1012726,241874,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83051778685323,-73.89710119836427,"(40.83051778685323, -73.89710119836427)"
